,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
66,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0.060000000000000005,1
67,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
68,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.060000000000000005,1
69,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.060000000000000005,1
70,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.060000000000000005,1
71,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.060000000000000005,1
72,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0.060000000000000005,1
73,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.060000000000000005,1
74,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.060000000000000005,1
75,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.060000000000000005,1
76,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
77,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.060000000000000005,1
78,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.060000000000000005,1
79,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.060000000000000005,1
80,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
81,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0,0.060000000000000005,1
82,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.060000000000000005,1
83,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.060000000000000005,1
84,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.060000000000000005,1
85,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0.060000000000000005,1
86,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.060000000000000005,1
87,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.060000000000000005,1
88,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,1
89,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0.060000000000000005,1
90,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
91,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.060000000000000005,1
92,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,1
93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0.060000000000000005,1
94,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.060000000000000005,1
95,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.060000000000000005,2
96,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
97,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.060000000000000005,1
98,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
99,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.060000000000000005,1
100,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0,0.060000000000000005,2
102,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,1
103,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
104,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.060000000000000005,1
105,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
106,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,1
107,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
108,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
109,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
110,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.060000000000000005,1
111,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.060000000000000005,2
112,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
113,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0.0,0.09999999999999999,1
114,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.09999999999999999,1
115,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0.0,0.09999999999999999,2
116,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0.09999999999999999,1
117,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
118,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0.0,0.09999999999999999,1
119,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.0,0.09999999999999999,1
120,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0,0.09999999999999999,1
121,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0.09999999999999999,1
122,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.09999999999999999,1
123,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.0,0.09999999999999999,1
124,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,0.09999999999999999,2
125,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.0,0.09999999999999999,1
126,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
127,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.0,0.09999999999999999,1
128,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
129,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
130,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.0,0.09999999999999999,1
131,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
132,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0.0,0.09999999999999999,2
133,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.09999999999999999,1
134,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0.0,0.09999999999999999,1
135,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0.09999999999999999,1
136,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0.09999999999999999,1
137,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0.0,0.09999999999999999,1
138,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
139,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
140,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.0,0.09999999999999999,1
141,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.09999999999999999,1
142,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0.09999999999999999,1
143,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0.09999999999999999,1
144,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.0,0.09999999999999999,1
145,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
146,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
147,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.09999999999999999,1
148,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
149,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0,0.09999999999999999,1
150,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.0,0.09999999999999999,1
151,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.09999999999999999,1
152,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0.0,0.09999999999999999,1
153,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.09999999999999999,1
154,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.0,0.09999999999999999,1
155,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.0,0.09999999999999999,1
156,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0.09999999999999999,1
157,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
158,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.09999999999999999,1
159,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0.0,0.09999999999999999,2
160,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0.0,0.09999999999999999,1
161,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.09999999999999999,1
162,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0.0,0.09999999999999999,1
163,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0.0,0.09999999999999999,1
164,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.0,0.09999999999999999,1
165,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.09999999999999999,1
166,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0.09999999999999999,1
167,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.0,0.09999999999999999,1
168,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.09999999999999999,1
169,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0.0,0.09999999999999999,1
170,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.09999999999999999,1
171,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
172,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0.0,0.09999999999999999,1
173,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.09999999999999999,1
174,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0.09999999999999999,1
175,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
176,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.0,0.09999999999999999,1
177,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.0,0.09999999999999999,1
178,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0.0,0.09999999999999999,1
179,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0.0,0.09999999999999999,1
180,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0.0,0.09999999999999999,1
181,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.0,0.09999999999999999,1
182,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
183,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.09999999999999999,1
184,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
185,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0,0.09999999999999999,1
186,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.09999999999999999,1
187,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0.0,0.09999999999999999,1
188,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0.0,0.09999999999999999,1
189,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.09999999999999999,1
190,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
191,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0,0.09999999999999999,1
192,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.0,0.09999999999999999,1
193,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.09999999999999999,1
194,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.0,0.09999999999999999,1
195,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.0,0.09999999999999999,1
196,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
197,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.09999999999999999,1
198,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.09999999999999999,1
199,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
200,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.09999999999999999,1
201,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
202,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
203,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.09999999999999999,1
204,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,1
205,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0.09999999999999999,1
206,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.09999999999999999,1
207,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
208,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0,0.09999999999999999,1
209,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.09999999999999999,1
210,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0.09999999999999999,1
211,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0.09999999999999999,1
212,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0.09999999999999999,1
213,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0.0,0.09999999999999999,1
214,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0.09999999999999999,1
215,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.09999999999999999,1
216,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.09999999999999999,1
217,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.0,0.09999999999999999,1
218,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.09999999999999999,1
219,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0.0,0.09999999999999999,1
220,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0.09999999999999999,1
221,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
222,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
223,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.09999999999999999,1
224,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0.09999999999999999,1
225,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.09999999999999999,1
226,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.09999999999999999,1
227,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.09999999999999999,1
228,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.09999999999999999,1
229,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.09999999999999999,1
230,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0.0,0.09999999999999999,1
231,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
232,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.09999999999999999,1
233,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.09999999999999999,2
234,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
235,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.09999999999999999,1
236,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,1
237,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0.0,0.09999999999999999,1
238,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.09999999999999999,1
239,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.09999999999999999,1
240,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.09999999999999999,1
241,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.09999999999999999,1
242,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
243,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.09999999999999999,1
244,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.09999999999999999,1
245,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0.0,0.15,1
246,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0.15,1
247,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0.0,0.15,1
248,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0.0,0.15,1
249,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0,0.15,1
250,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0.0,0.15,1
251,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0,0.15,1
252,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0.15,1
253,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0,0.15,1
254,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0,0.15,1
255,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0.0,0.15,1
256,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0.0,0.15,1
257,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0.0,0.15,1
258,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0,0.15,1
259,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,0.15,1
260,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0.0,0.15,1
261,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0.0,0.15,1
262,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0.0,0.15,1
263,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0.0,0.15,1
264,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0.0,0.15,1
265,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.0,0.15,1
266,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0.0,0.15,1
267,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0.0,0.15,1
268,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0.0,0.15,1
269,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.0,0.15,1
270,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0.0,0.15,1
271,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.0,0.15,1
272,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0.0,0.15,1
273,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.15,1
274,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.0,0.15,1
275,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.0,0.15,1
276,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0.0,0.15,1
277,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0.0,0.15,1
278,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.0,0.15,1
